Alarm_Cnt,Exec_Cnt,Fail_Cnt,File_Name,HeadNum,Opt_Flag,Record_number,Seq_nam,SiteNum,TestNumber,Test_lbl,Test_max,Test_min,Test_nam,Test_sqrs,Test_sums,Test_tim,Test_type
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11111011,113844,,0,100100100,,0.0,0.0,LC_ENABLE:Functional[1],0.0,0.0,0.03316885977983475,F
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113847,,0,304115101,,1.0,0.0,compstuck_101_min:Functional_Test[1],0.0,135.0,0.010007847100496292,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113850,,0,304115103,,1.0,0.0,compstuck_101_50ns_min:Functional_Test[1],0.0,135.0,0.007295817602425814,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113853,,0,304118101,,1.0,0.0,compstuck_100_min:Functional_Test[1],0.0,135.0,0.19136419892311096,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113856,,0,304118103,,1.0,0.0,compstuck_100_50ns_min:Functional_Test[1],0.0,135.0,0.10755849629640579,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113859,,0,304174101,,1.0,0.0,MBIST_RAM_MP_min:Functional_Test[1],0.0,135.0,0.2825225293636322,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113862,,0,304177101,,1.0,1.0,MBIST_ROM_MP_min:Functional_Test[1],0.0,137.0,0.0027421240229159594,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113865,,0,304191101,,1.0,1.0,mipi_dphy_afe_init_min:Functional_Test[1],0.0,137.0,0.03243821859359741,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113868,,0,304194101,,7828953.5,7826797.0,mipi_dphy_loopback_min:mipi_dphy_loopback_min@ld_err[1],0.0,1072449216.0,0.03344324231147766,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113871,,0,304194102,,7829472.0,7827277.5,mipi_dphy_loopback_min:mipi_dphy_loopback_min@ld_on_out_xx[1],0.0,1072502528.0,0.03344324231147766,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113874,,0,304194103,,7829141.5,7826539.0,mipi_dphy_loopback_min:mipi_dphy_loopback_min@modsign[1],0.0,1072440960.0,0.03344324231147766,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113877,,0,304194104,,7828950.5,7826777.5,mipi_dphy_loopback_min:mipi_dphy_loopback_min@modstrob[1],0.0,1072467840.0,0.03344324231147766,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113880,,0,304200101,,1.0,1.0,USB_jtag_no_clock_min:Functional_Test[1],0.0,137.0,0.034960392862558365,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113883,,0,304203101,,1.0,1.0,USB_jtag_clock_min:Functional_Test[1],0.0,137.0,0.002525788266211748,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113886,,0,304206101,,1.0,0.0,USB_eyemask_min:Functional_Test[1],0.0,136.0,0.007152284495532513,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113889,,0,304206205,,1231157.75,1190013.75,pwm_min_1:pwm_min_1@gpio_2[1],0.0,165384608.0,0.03226346895098686,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113892,,0,304209101,,1.0,0.0,USB_lfps_los_min:Functional_Test[1],0.0,136.0,0.002271978184580803,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113895,,0,304212101,,1.0,1.0,USB_register_min:Functional_Test[1],0.0,137.0,0.0027257006149739027,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113898,,0,304215101,,1.0,0.0,USB_bist_min:Functional_Test[1],0.0,136.0,0.0030872919596731663,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113901,,0,304218101,,1.0,1.0,USB_bert_min:Functional_Test[1],0.0,137.0,0.003103372175246477,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113904,,0,304221101,,1.0,0.0,USB_tx_dc_level_min:Functional_Test[1],0.0,136.0,0.004595072939991951,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113907,,0,304224101,,1.0,1.0,USB_internal_loopback_min:Functional_Test[1],0.0,137.0,0.003058437956497073,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113910,,0,304227101,,1.0,0.0,USB_common_mode_min:Functional_Test[1],0.0,136.0,0.0030366203282028437,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113913,,0,304230101,,1.0,0.0,USB_tx_rx_detect_min:Functional_Test[1],0.0,136.0,0.0028238832019269466,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113916,,0,304233101,,1.0,1.0,USB_cdr_min:Functional_Test[1],0.0,137.0,0.0026621969882398844,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113919,,0,304236101,,1.0,0.0,USB_tx_ref_min:Functional_Test[1],0.0,136.0,0.002666299231350422,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113922,,0,304248102,,1.0,1.0,BSCAN_min:Functional_Test[1],0.0,137.0,0.03262902796268463,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113925,,0,305251102,,82595464.0,82584888.0,PLL_DIVIDER_min_1:PLL_DIVIDER_min_1@egpio_13[1],0.0,11314733056.0,0.03476676717400551,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113928,,0,306172101,,1.0,0.0,all_tdf_I_80MHz_sbp_min:Functional_Test[1],0.0,135.0,0.030793532729148865,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113931,,0,306175101,,1.0,0.0,all_tdf_G_125MHz_sbp_min:Functional_Test[1],0.0,135.0,0.08805779367685318,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113934,,0,306178101,,1.0,0.0,all_tdf_F_250MHz_sbp_min:Functional_Test[1],0.0,135.0,0.004492116626352072,P
4294967295,137,12,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113937,,0,306181101,,1.0,0.0,all_tdf_main_clocks_333MHz_sbp_min:Functional_Test[1],0.0,125.0,0.08209799230098724,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113940,,0,404114101,,1.0,0.0,compstuck_101_nom:Functional_Test[1],0.0,135.0,0.0099806422367692,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113943,,0,404114103,,1.0,0.0,compstuck_101_50ns_nom:Functional_Test[1],0.0,135.0,0.007298459764569998,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113946,,0,404117101,,1.0,0.0,compstuck_100_nom:Functional_Test[1],0.0,135.0,0.16015055775642395,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113949,,0,404117103,,1.0,0.0,compstuck_100_50ns_nom:Functional_Test[1],0.0,135.0,0.10748668760061264,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113952,,0,404123102,,1.0,0.0,chaintest_0000:Functional_Test[1],0.0,135.0,0.037598866969347,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113955,,0,404173101,,1.0,1.0,MBIST_RAM_MP_nom:Functional_Test[1],0.0,137.0,0.2819478213787079,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113958,,0,404176101,,1.0,1.0,MBIST_ROM_MP_nom:Functional_Test[1],0.0,137.0,0.0027489124331623316,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113961,,0,404185102,,1.0,1.0,iddq_FUNC_TEST:Functional_Test[1],0.0,137.0,0.03288239240646362,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113964,,0,404185104,,1.0,1.0,iddq_FUNC_TEST_1:Functional_Test[1],0.0,137.0,0.03579380363225937,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113967,,0,404187101,,1.0,1.0,mipi_dphy_pll_lock_nom:Functional_Test[1],0.0,137.0,0.03498225659132004,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113970,,0,404188101,,1.0,1.0,mipi_dphy_pll_lock_min:Functional_Test[1],0.0,137.0,0.03281567245721817,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113973,,0,404190101,,1.0,1.0,mipi_dphy_afe_init_nom:Functional_Test[1],0.0,137.0,0.032724373042583466,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113976,,0,404193101,,7828953.5,7826925.0,mipi_dphy_loopback_nom:mipi_dphy_loopback_nom@ld_err[1],0.0,1072454144.0,0.033792320638895035,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113979,,0,404193102,,7828953.5,7826925.0,mipi_dphy_loopback_nom:mipi_dphy_loopback_nom@ld_on_out_xx[1],0.0,1072471616.0,0.033792320638895035,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113982,,0,404193103,,7828953.5,7826990.0,mipi_dphy_loopback_nom:mipi_dphy_loopback_nom@modsign[1],0.0,1072456000.0,0.033792320638895035,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113985,,0,404193104,,7828953.5,7826902.0,mipi_dphy_loopback_nom:mipi_dphy_loopback_nom@modstrob[1],0.0,1072456768.0,0.033792320638895035,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113988,,0,404199101,,1.0,1.0,USB_jtag_no_clock_nom:Functional_Test[1],0.0,137.0,0.03194989636540413,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113991,,0,404202101,,1.0,1.0,USB_jtag_clock_nom:Functional_Test[1],0.0,137.0,0.0024881970603019,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113994,,0,404205101,,1.0,0.0,USB_eyemask_nom:Functional_Test[1],0.0,136.0,0.00716727739199996,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,113997,,0,404205204,,1231157.75,1190013.75,pwm_nom_1:pwm_nom_1@gpio_2[1],0.0,165199984.0,0.03587932884693146,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114000,,0,404208101,,1.0,0.0,USB_lfps_los_nom:Functional_Test[1],0.0,136.0,0.0023311313707381487,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114003,,0,404211101,,1.0,1.0,USB_register_nom:Functional_Test[1],0.0,137.0,0.0027354962658137083,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114006,,0,404214101,,1.0,0.0,USB_bist_nom:Functional_Test[1],0.0,136.0,0.003114649560302496,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114009,,0,404217101,,1.0,1.0,USB_bert_nom:Functional_Test[1],0.0,137.0,0.0031211094465106726,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114012,,0,404220101,,1.0,0.0,USB_tx_dc_level_nom:Functional_Test[1],0.0,136.0,0.004610401578247547,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114015,,0,404223101,,1.0,1.0,USB_internal_loopback_nom:Functional_Test[1],0.0,137.0,0.003079737303778529,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114018,,0,404226101,,1.0,0.0,USB_common_mode_nom:Functional_Test[1],0.0,136.0,0.003026481717824936,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114021,,0,404229101,,1.0,0.0,USB_tx_rx_detect_nom:Functional_Test[1],0.0,136.0,0.0028467883821576834,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114024,,0,404232101,,1.0,1.0,USB_cdr_nom:Functional_Test[1],0.0,137.0,0.0026761970948427916,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114027,,0,404235101,,1.0,0.0,USB_tx_ref_nom:Functional_Test[1],0.0,136.0,0.0026768832467496395,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114030,,0,404247102,,1.0,1.0,BSCAN_nom:Functional_Test[1],0.0,137.0,0.00372835760936141,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114033,,0,404300102,,1.0,0.0,chaintest_0011:Functional_Test[1],0.0,135.0,0.005957532674074173,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114036,,0,404301102,,1.0,0.0,chaintest_1111:Functional_Test[1],0.0,135.0,0.005742160603404045,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114039,,0,405250101,,82594328.0,82585304.0,PLL_DIVIDER_nom_1:PLL_DIVIDER_nom_1@egpio_13[1],0.0,11314750464.0,0.038138385862112045,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114042,,0,406171101,,1.0,0.0,all_tdf_I_80MHz_sbp_nom:Functional_Test[1],0.0,135.0,0.03057207353413105,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114045,,0,406174101,,1.0,0.0,all_tdf_G_125MHz_sbp_nom:Functional_Test[1],0.0,135.0,0.08755529671907425,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114048,,0,406177101,,1.0,0.0,all_tdf_F_250MHz_sbp_nom:Functional_Test[1],0.0,135.0,0.004739620257169008,P
4294967295,137,6,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114051,,0,406180101,,1.0,0.0,all_tdf_main_clocks_333MHz_sbp_nom:Functional_Test[1],0.0,131.0,0.08433372527360916,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114054,,0,503153104,,0.001931714010424912,0.0013671539491042495,ICC_comp_stuck_100_VDDPLL_max:IDDQ_VDDPLL@VDDPLL[1],0.0,0.23761536180973053,0.0075422921217978,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114057,,0,503153106,,0.00192328542470932,0.0013624533312395215,ICC_comp_stuck_101_VDDPLL_max:IDDQ_VDDPLL@VDDPLL[1],0.0,0.23684421181678772,0.006711700931191444,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114060,,0,503154103,,1.0000423192977905,0.00027260338538326323,ICC_comp_stuck_100_USB_DVDD_max:IDDQ_USB_DVDD@USB_DVDD[1],0.0,1.0380340814590454,0.011027876287698746,P
4294967295,137,1,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114063,,0,503154107,,0.9999920129776001,0.0002693485876079649,ICC_comp_stuck_101_USB_DVDD_max:IDDQ_USB_DVDD@USB_DVDD[1],0.0,1.0375303030014038,0.007559540215879679,P
4294967295,137,0,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114066,,0,503156102,,0.07897832989692688,0.07265856117010117,ICC_Mbist_RAM_BIST_Start_max:IDDQ_VDD@VDD[1],0.0,10.21929931640625,0.010387124493718147,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114069,,0,504116101,,1.0,0.0,compstuck_101_max:Functional_Test[1],0.0,135.0,0.01001702155917883,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114072,,0,504116103,,1.0,0.0,compstuck_101_50ns_max:Functional_Test[1],0.0,135.0,0.00731367152184248,P
4294967295,137,2,D:/2360/Scripting_data/Python_trail/GIT_HUB/Tool/STDF-READER-/Input_to_clear/Raw data/W649X219_RT1_C633Y5F0301_7DBS5V_TS-HP9-014_20161206014854.stdf,255,11001000,114075,,0,504119101,,1.0,0.0,compstuck_100_max:Functional_Test[1],0.0,135.0,0.19176220893859863,P
